Timezone(sec),19800
Timestamp,HR,BP_SYS,BP_DIA
2023-01-04 10:31:23.524214,134.0,134.0,142.0
2023-01-04 10:31:23.739626,112.0,118.0,144.0
2023-01-04 10:31:23.937916,83.0,171.0,127.0
2023-01-04 10:31:24.137223,78.0,113.0,128.0
2023-01-04 10:31:24.336631,107.0,200.0,137.0
2023-01-04 10:31:24.535785,92.0,189.0,109.0
2023-01-04 10:31:24.735656,95.0,159.0,108.0
2023-01-04 10:31:24.935754,133.0,206.0,100.0
2023-01-04 10:31:25.137497,65.0,138.0,142.0
2023-01-04 10:31:25.335216,128.0,205.0,106.0
2023-01-04 10:31:25.536017,122.0,174.0,162.0
2023-01-04 10:31:25.736463,136.0,172.0,146.0
2023-01-04 10:31:25.936902,71.0,167.0,137.0
2023-01-04 10:31:26.136007,84.0,195.0,104.0
2023-01-04 10:31:26.329287,113.0,145.0,89.0
2023-01-04 10:31:26.535884,99.0,113.0,95.0
2023-01-04 10:31:26.734119,126.0,170.0,143.0
2023-01-04 10:31:26.937245,118.0,124.0,113.0
2023-01-04 10:31:27.134933,86.0,193.0,103.0
2023-01-04 10:31:27.337142,89.0,132.0,84.0
2023-01-04 10:31:27.538001,141.0,204.0,164.0
2023-01-04 10:31:27.736391,100.0,208.0,125.0
2023-01-04 10:31:27.935350,71.0,156.0,99.0
2023-01-04 10:31:28.136516,89.0,115.0,85.0
2023-01-04 10:31:28.337211,111.0,156.0,162.0
2023-01-04 10:31:28.539057,79.0,199.0,86.0
2023-01-04 10:31:28.737241,81.0,140.0,116.0
2023-01-04 10:31:28.935723,94.0,144.0,147.0
2023-01-04 10:31:29.135127,75.0,113.0,148.0
2023-01-04 10:31:29.331880,72.0,135.0,122.0
2023-01-04 10:31:29.535889,77.0,152.0,149.0
2023-01-04 10:31:29.735617,137.0,162.0,110.0
2023-01-04 10:31:29.936515,128.0,141.0,81.0
2023-01-04 10:31:30.139364,135.0,207.0,119.0
2023-01-04 10:31:30.336808,124.0,191.0,100.0
2023-01-04 10:31:30.538047,121.0,161.0,135.0
2023-01-04 10:31:30.736,109.0,143.0,152.0
2023-01-04 10:31:30.935643,133.0,189.0,126.0
2023-01-04 10:31:31.137334,123.0,111.0,109.0
2023-01-04 10:31:31.336082,107.0,103.0,147.0
2023-01-04 10:31:31.536282,133.0,201.0,138.0
2023-01-04 10:31:31.737986,66.0,175.0,117.0
2023-01-04 10:31:31.935328,89.0,183.0,135.0
2023-01-04 10:31:32.135282,84.0,187.0,92.0
2023-01-04 10:31:32.335829,120.0,184.0,158.0
2023-01-04 10:31:32.536604,90.0,148.0,98.0
2023-01-04 10:31:32.736781,65.0,162.0,94.0
2023-01-04 10:31:32.935371,133.0,132.0,127.0
2023-01-04 10:31:33.137387,89.0,203.0,144.0
2023-01-04 10:31:33.339215,114.0,181.0,84.0
2023-01-04 10:31:33.536470,71.0,130.0,99.0
2023-01-04 10:31:33.739014,96.0,143.0,93.0
2023-01-04 10:31:33.938035,101.0,102.0,95.0
2023-01-04 10:31:34.137162,132.0,135.0,153.0
2023-01-04 10:31:34.338969,88.0,192.0,163.0
2023-01-04 10:31:34.535580,142.0,161.0,152.0
2023-01-04 10:31:34.737353,80.0,127.0,154.0
2023-01-04 10:31:34.936409,74.0,150.0,139.0
2023-01-04 10:31:35.136357,82.0,192.0,100.0
2023-01-04 10:31:35.336030,85.0,146.0,106.0
2023-01-04 10:31:35.537482,75.0,138.0,88.0
2023-01-04 10:31:35.736006,86.0,128.0,130.0
2023-01-04 10:31:35.937491,112.0,205.0,116.0
2023-01-04 10:31:36.135610,141.0,177.0,142.0
2023-01-04 10:31:36.337868,75.0,170.0,105.0
2023-01-04 10:31:36.537180,75.0,176.0,120.0
2023-01-04 10:31:36.737759,87.0,195.0,154.0
2023-01-04 10:31:36.940744,87.0,109.0,89.0
2023-01-04 10:31:37.138808,74.0,184.0,120.0
2023-01-04 10:31:37.335898,132.0,167.0,124.0
2023-01-04 10:31:37.534057,99.0,200.0,131.0
2023-01-04 10:31:37.735597,80.0,187.0,154.0
2023-01-04 10:31:37.939342,100.0,150.0,150.0
2023-01-04 10:31:38.137977,115.0,197.0,90.0
2023-01-04 10:31:38.336212,143.0,182.0,127.0
2023-01-04 10:31:38.536200,102.0,179.0,103.0
2023-01-04 10:31:38.735534,133.0,164.0,141.0
2023-01-04 10:31:38.934844,144.0,110.0,132.0
2023-01-04 10:31:39.137314,99.0,147.0,114.0
2023-01-04 10:31:39.335868,78.0,104.0,101.0
2023-01-04 10:31:39.536678,87.0,107.0,103.0
2023-01-04 10:31:39.734323,107.0,170.0,138.0
2023-01-04 10:31:39.934799,101.0,172.0,140.0
2023-01-04 10:31:40.139037,134.0,107.0,111.0
2023-01-04 10:31:40.328221,116.0,160.0,153.0
2023-01-04 10:31:40.535992,86.0,102.0,98.0
2023-01-04 10:31:40.727216,102.0,137.0,88.0
2023-01-04 10:31:40.920561,131.0,131.0,147.0
2023-01-04 10:31:41.126295,90.0,204.0,130.0
2023-01-04 10:31:41.327463,96.0,168.0,152.0
2023-01-04 10:31:41.535261,94.0,199.0,93.0
2023-01-04 10:31:41.729552,108.0,173.0,127.0
2023-01-04 10:31:41.920402,68.0,107.0,87.0
2023-01-04 10:31:42.124068,109.0,115.0,97.0
2023-01-04 10:31:42.328114,93.0,112.0,134.0
2023-01-04 10:31:42.527115,93.0,173.0,134.0
2023-01-04 10:31:42.729139,108.0,119.0,90.0
2023-01-04 10:31:42.927320,78.0,132.0,118.0
2023-01-04 10:31:43.133606,84.0,177.0,127.0
2023-01-04 10:31:43.326989,111.0,181.0,86.0
2023-01-04 10:31:43.536216,104.0,174.0,102.0
2023-01-04 10:31:43.734850,65.0,139.0,140.0
2023-01-04 10:31:43.937155,114.0,125.0,156.0
2023-01-04 10:31:44.136277,118.0,140.0,149.0
2023-01-04 10:31:44.327104,109.0,162.0,147.0
2023-01-04 10:31:44.537180,83.0,159.0,110.0
2023-01-04 10:31:44.736429,140.0,122.0,164.0
2023-01-04 10:31:44.937213,134.0,106.0,142.0
2023-01-04 10:31:45.137302,128.0,197.0,131.0
2023-01-04 10:31:45.337616,122.0,131.0,163.0
2023-01-04 10:31:45.536534,133.0,146.0,82.0
2023-01-04 10:31:45.735108,86.0,180.0,141.0
2023-01-04 10:31:45.924497,83.0,121.0,103.0
2023-01-04 10:31:46.133018,76.0,158.0,122.0
2023-01-04 10:31:46.329819,121.0,200.0,159.0
